player_id,player_name,position,season,recent_team,games,receptions,targets,receiving_yards,receiving_tds,def_interceptions,def_pass_defended,def_tackles_solo,def_sacks,def_interception_yards
00-0002721,C.Carter,WR,2000,MIN,16,96,159,1274,9,0,0,1,0.0,0
00-0002748,M.Carter,S,2000,ATL,16,0,0,0,0,0,2,65,2.0,0
00-0002919,C.Chavous,S,2000,ARI,15,0,0,0,0,1,3,38,0.0,0
00-0002942,D.Chiaverini,WR,2000,CLE,6,8,22,68,1,0,0,0,0.0,0
00-0002962,W.Chrebet,WR,2000,NYJ,16,69,144,937,8,0,0,1,0.0,0
00-0003175,M.Cody,WR,2000,ARI,14,17,27,212,0,0,0,1,0.0,0
00-0003378,A.Connell,WR,2000,WAS,16,39,101,762,3,0,0,5,0.0,0
00-0003396,C.Conway,WR,2000,SD,13,51,97,694,5,0,0,2,0.0,0
00-0003661,R.Crockett,CB,2000,DEN,12,0,0,0,0,4,12,42,1.0,31
00-0003700,G.Crowell,WR,2000,DET,9,34,73,430,3,0,0,2,0.0,0
00-0003895,T.Darden,CB,2000,SD,8,0,0,0,0,0,0,16,0.0,0
00-0003944,B.Davis,WR,2000,BAL,10,3,4,62,0,0,0,11,0.0,0
00-0004055,T.Davis,WR,2000,NYG,9,2,5,40,0,0,0,5,0.0,0
00-0004073,B.Dawkins,S,2000,PHI,13,0,0,0,0,4,10,50,2.0,62
00-0004077,S.Dawkins,WR,2000,SEA,16,63,102,731,5,0,0,0,0.0,0
00-0004208,T.Denton,CB,2000,SD,5,0,0,0,0,0,1,5,0.0,0
00-0004337,C.Dishman,CB,2000,MIN,11,0,0,0,0,1,9,38,0.0,0
00-0004463,D.Douglas,WR,2000,PHI,5,1,4,9,0,0,0,3,0.0,0
00-0004519,T.Drakeford,CB,2000,WAS,3,0,0,0,0,0,1,3,0.0,0
00-0004541,D.Driver,WR,2000,GB,15,21,49,322,1,0,0,3,0.0,0
00-0004633,D.Dunn,WR,2000,CLE,2,1,1,6,0,0,0,0,0.0,0
00-0004634,D.Dunn,WR,2000,OAK,15,4,8,33,0,0,0,14,0.0,0
00-0004673,T.Dwight,WR,2000,ATL,14,26,53,406,3,0,0,1,0.0,0
00-0004694,K.Dyson,WR,2000,TEN,2,6,11,104,1,0,0,0,0.0,0
00-0004780,T.Edwards,WR,2000,PIT,14,18,44,215,0,0,0,6,0.0,0
00-0004888,B.Emanuel,WR,2000,MIA,9,6,19,97,1,0,0,3,0.0,0
00-0004915,B.Engram,WR,2000,CHI,3,16,23,109,0,0,0,0,0.0,0
00-0005231,B.Finneran,WR,2000,ATL,8,7,14,60,0,0,0,3,0.0,0
00-0005562,A.Freeman,WR,2000,GB,15,62,120,912,9,0,0,2,0.0,0
00-0005616,I.Fryar,WR,2000,WAS,14,41,75,548,5,0,0,4,0.0,0
00-0005627,C.Fuller,CB,2000,CLE,15,0,0,0,0,3,10,33,0.0,0
00-0005668,O.Gadsden,WR,2000,MIA,15,53,88,753,6,0,0,2,0.0,0
00-0005720,J.Galloway,WR,2000,DAL,1,4,12,62,1,0,0,0,0.0,0
00-0005785,S.Garnes,S,2000,NYG,15,0,0,0,0,1,6,35,1.0,4
00-0005903,J.German,WR,2000,ATL,5,1,4,10,0,0,0,2,0.0,0
00-0006043,T.Glenn,WR,2000,NE,16,79,164,963,6,0,0,2,0.0,0
00-0006210,J.Graham,WR,2000,SD,13,55,113,907,4,0,0,2,0.0,0
00-0006316,D.Green,CB,2000,WAS,11,0,0,0,0,3,8,20,0.0,35
00-0006322,E.Green,WR,2000,IND,5,18,26,201,1,0,0,0,0.0,0
00-0006331,J.Green,WR,2000,TB,16,51,103,773,1,0,0,3,0.0,0
00-0006395,D.Greer,CB,2000,BUF,10,0,0,0,0,0,0,8,0.0,0
00-0006431,D.Griffin,WR,2000,CIN,8,2,9,25,0,0,0,8,0.0,0
00-0006627,A.Hakim,WR,2000,STL,16,53,80,734,4,0,0,3,0.0,0
00-0006777,K.Hankton,WR,2000,CAR,8,4,8,38,0,0,0,7,0.0,0
00-0006915,A.Harris,CB,2000,PHI,13,0,0,0,0,0,3,24,0.0,1
00-0006927,C.Harris,S,2000,BAL,16,0,0,0,0,2,4,44,0.0,44
00-0006960,J.Harris,S,2000,OAK,13,0,0,0,0,0,4,29,0.0,0
00-0007007,W.Harris,CB,2000,CHI,12,0,0,0,0,2,13,31,0.0,35
00-0007024,M.Harrison,WR,2000,IND,16,102,169,1413,14,0,0,1,0.0,0
00-0007030,R.Harrison,S,2000,SD,15,0,0,0,0,6,16,74,6.0,97
00-0007093,A.Hastings,WR,2000,TB,2,0,0,0,0,0,0,0,0.0,0
00-0007103,M.Hatchette,WR,2000,MIN,13,16,33,190,2,0,0,1,0.0,0
00-0007120,C.Hawkins,WR,2000,PIT,11,19,42,238,1,0,0,3,0.0,0
00-0007144,D.Hayes,WR,2000,CAR,15,66,112,926,3,0,0,3,0.0,0
00-0007450,R.Hill,S,2000,BUF,10,0,0,0,0,0,0,16,0.0,0
00-0007468,I.Hilliard,WR,2000,NYG,14,55,105,787,8,0,0,1,0.0,0
00-0007681,T.Holt,WR,2000,STL,16,82,139,1635,6,0,0,5,0.0,0
00-0007744,J.Horn,WR,2000,NO,16,94,151,1340,8,0,0,2,0.0,0
00-0007749,T.Horne,WR,2000,STL,11,4,7,32,2,0,0,8,0.0,0
00-0007798,D.Howard,WR,2000,DET,15,2,3,14,0,0,0,0,0.0,0
00-0008059,Q.Ismail,WR,2000,BAL,15,49,95,655,5,0,0,1,0.0,0
00-0008060,R.Ismail,WR,2000,DAL,8,25,43,350,1,0,0,2,0.0,0
00-0008109,C.Jackson,WR,2000,TEN,1,0,1,0,0,0,0,0,0.0,0
00-0008115,D.Jackson,S,2000,TB,11,0,0,0,0,0,0,30,0.0,0
00-0008156,L.Jackson,WR,2000,CLE,4,1,3,5,0,0,0,1,0.0,0
00-0008210,W.Jackson,WR,2000,NO,15,37,80,523,6,0,0,0,0.0,0
00-0008229,N.Jacquet,WR,2000,SD,9,1,3,25,0,0,0,0,0.0,0
00-0008265,T.James,CB,2000,OAK,15,0,0,0,0,2,9,24,0.0,25
00-0008313,S.Jefferson,WR,2000,ATL,15,60,103,822,2,0,0,4,0.0,0
00-0008323,G.Jeffries,CB,2000,MIA,9,0,0,0,0,1,2,13,0.0,3
00-0008335,B.Jenkins,S,2000,DEN,16,0,0,0,0,4,11,69,0.0,61
00-0008339,D.Jenkins,CB,2000,SD,14,0,0,0,0,1,5,46,0.0,16
00-0008357,M.Jenkins,WR,2000,ARI,16,17,40,219,0,0,0,9,0.0,0
00-0008400,J.Jett,WR,2000,OAK,15,20,39,356,2,0,0,0,0.0,0
00-0008454,C.Johnson,WR,2000,PHI,16,56,100,642,7,0,0,3,0.0,0
00-0008560,K.Johnson,WR,2000,CLE,16,57,98,669,0,0,0,1,0.0,0
00-0008561,K.Johnson,WR,2000,TB,16,71,122,874,8,0,0,4,0.0,0
00-0008575,M.Johnson,WR,2000,PIT,4,0,8,0,0,0,0,0,0.0,0
00-0008598,P.Johnson,WR,2000,BAL,11,12,37,156,2,0,0,1,0.0,0
00-0008763,I.Jones,WR,2000,IND,1,0,1,0,0,0,0,0,0.0,0
00-0008841,R.Jones,WR,2000,SD,9,22,38,253,0,0,0,6,0.0,0
00-0008962,J.Jurevicius,WR,2000,NYG,13,24,48,272,1,0,0,2,0.0,0
00-0009106,B.Kelly,CB,2000,TB,16,0,0,0,0,1,11,40,0.0,9
00-0009163,E.Kennison,WR,2000,CHI,16,55,95,549,2,0,0,4,0.0,0
00-0009687,T.Law,CB,2000,NE,15,0,0,0,0,2,11,49,0.0,32
00-0009849,D.Lewis,CB,2000,SD,11,0,0,0,0,1,2,26,1.0,6
00-0009869,J.Lewis,WR,2000,BAL,15,19,35,161,1,0,0,2,0.0,0
00-0010007,K.Lockett,WR,2000,KC,15,33,55,422,2,0,0,0,0.0,0
00-0010094,C.Love,CB,2000,BAL,1,0,0,0,0,0,0,2,0.0,0
00-0010173,T.Lyght,CB,2000,STL,14,0,0,0,0,2,9,46,1.0,21
00-0010264,S.Madison,CB,2000,MIA,15,0,0,0,0,5,11,28,0.0,80
00-0010477,T.Martin,WR,2000,MIA,9,25,58,382,0,0,0,1,0.0,0
00-0010500,D.Mason,WR,2000,TEN,16,63,88,895,5,0,0,0,0.0,0
00-0010539,T.Mathis,WR,2000,ATL,16,57,125,679,5,0,0,2,0.0,0
00-0010599,D.Mayes,WR,2000,SEA,11,29,47,264,1,0,0,1,0.0,0
00-0010646,G.McBurrows,S,2000,ATL,16,0,0,0,0,0,1,34,2.0,0
00-0010650,E.McCaffrey,WR,2000,DEN,16,101,149,1317,9,0,0,3,0.0,0
00-0010668,K.McCardell,WR,2000,JAX,16,94,140,1207,5,0,0,3,0.0,0
00-0010786,J.McDaniel,WR,2000,BUF,15,40,64,649,2,0,0,0,0.0,0
00-0010824,O.McDuffie,WR,2000,MIA,9,14,25,143,0,0,0,2,0.0,0
00-0010843,W.McGarity,WR,2000,DAL,14,25,49,250,0,0,0,2,0.0,0
00-0010892,T.McGriff,WR,2000,DEN,7,2,8,51,1,0,0,1,0.0,0
00-0010944,M.McKenzie,CB,2000,GB,10,0,0,0,0,1,6,28,0.0,26
00-0010974,J.McKnight,WR,2000,DAL,16,52,106,926,2,0,0,0,0.0,0
00-0011053,R.McQuarters,CB,2000,CHI,13,0,0,0,0,1,2,23,1.0,61
00-0011213,G.Milburn,WR,2000,CHI,16,1,3,8,0,0,0,1,0.0,0
00-0011326,L.Milloy,S,2000,NE,16,0,0,0,0,2,6,66,0.0,2
00-0011568,H.Moore,WR,2000,DET,14,40,80,434,3,0,0,3,0.0,0
00-0011727,J.Morton,WR,2000,DET,16,61,116,788,3,0,0,3,0.0,0
00-0011754,R.Moss,WR,2000,MIN,16,77,128,1437,15,0,0,1,0.0,0
00-0011770,E.Moulds,WR,2000,BUF,15,90,156,1275,5,0,1,1,0.0,0
00-0011795,M.Muhammad,WR,2000,CAR,16,102,156,1183,6,0,0,3,0.0,0
00-0011885,G.Myers,S,2000,DAL,5,0,0,0,0,0,0,14,0.0,0
00-0012321,J.Ogden,WR,2000,MIA,13,2,3,24,0,0,0,0,0.0,0
00-0012478,T.Owens,WR,2000,SF,14,97,146,1451,13,0,0,1,0.0,0
00-0012569,L.Parker,WR,2000,KC,11,2,3,33,0,0,0,6,0.0,0
00-0012614,T.Parrish,S,2000,CHI,16,0,0,0,0,3,9,54,2.0,81
00-0012637,J.Pathon,WR,2000,IND,16,50,89,646,3,0,0,0,0.0,0
00-0012642,D.Patten,WR,2000,CLE,14,38,72,546,1,0,0,2,0.0,0
00-0012953,C.Pickens,WR,2000,TEN,8,10,28,242,0,0,0,1,0.0,0
00-0013097,K.Poole,WR,2000,NO,14,21,37,293,1,0,0,0,0.0,0
00-0013111,M.Pope,S,2000,OAK,15,0,0,0,0,2,5,49,1.0,25
00-0013154,D.Pounds,CB,2000,DEN,5,0,0,0,0,0,0,6,0.0,0
00-0013232,P.Price,WR,2000,BUF,15,50,100,701,3,0,0,0,0.0,0
00-0013255,P.Prioleau,S,2000,SF,13,0,0,0,0,1,3,37,0.0,13
00-0013268,R.Proehl,WR,2000,STL,12,31,39,441,4,0,0,2,0.0,0
00-0013499,A.Reed,WR,2000,WAS,8,10,18,103,1,0,0,0,0.0,0
00-0013512,J.Reed,WR,2000,NO,7,16,31,206,0,0,0,2,0.0,0
00-0013639,J.Rice,WR,2000,SF,16,75,122,805,7,0,0,1,0.0,0
00-0013643,R.Rice,S,2000,DET,13,0,1,0,0,1,5,37,0.0,7
00-0013770,A.Rison,WR,2000,OAK,16,41,70,606,6,0,0,1,0.0,0
00-0013888,M.Robinson,WR,2000,CHI,11,55,102,738,5,0,0,2,0.0,0
00-0013995,S.Rolle,CB,2000,TEN,15,0,0,0,0,7,16,33,1.5,140
00-0014319,C.Sanders,WR,2000,TEN,15,33,61,536,0,0,0,4,0.0,0
00-0014324,D.Sanders,CB,2000,WAS,16,0,2,0,0,4,9,37,0.0,91
00-0014328,F.Sanders,WR,2000,ARI,16,54,116,749,6,0,0,4,0.0,0
00-0014489,B.Schroeder,WR,2000,GB,16,65,119,999,4,0,0,2,0.0,0
00-0014504,L.Schulters,S,2000,SF,12,0,0,0,0,0,3,54,0.5,0
00-0014539,C.Scott,CB,2000,PIT,16,0,0,0,0,5,14,57,0.0,49
00-0014674,K.Serwanga,CB,2000,NE,15,0,0,0,0,0,2,25,2.0,0
00-0014692,S.Shade,S,2000,WAS,16,0,0,0,0,2,5,73,1.0,15
00-0014729,B.Shaw,WR,2000,PIT,16,40,69,672,4,0,0,1,0.0,0
00-0014743,T.Shaw,CB,2000,MIA,8,0,0,0,0,1,4,15,0.0,0
00-0014790,L.Shepherd,WR,2000,MIA,12,33,55,425,3,0,0,1,0.0,0
00-0014918,T.Simmons,WR,2000,NE,12,14,30,231,1,0,0,2,0.0,0
00-0015063,T.Small,WR,2000,PHI,14,40,94,569,3,0,0,0,0.0,0
00-0015218,J.Smith,WR,2000,JAX,15,91,145,1213,8,0,0,3,0.0,0
00-0015270,O.Smith,CB,2000,NE,15,0,0,0,0,1,11,51,0.0,56
00-0015290,R.Smith,WR,2000,DEN,16,100,173,1602,8,0,0,1,0.0,0
00-0015437,P.Sparks,CB,2000,DAL,16,0,0,0,0,5,10,48,0.0,59
00-0015495,S.Springs,CB,2000,SEA,16,0,0,0,0,2,14,65,0.0,8
00-0015507,B.Stablein,WR,2000,DET,8,8,12,53,0,0,0,0,0.0,0
00-0015751,J.Stokes,WR,2000,SF,16,30,53,524,3,0,0,1,0.0,0
00-0015754,B.Stokley,WR,2000,BAL,6,11,17,184,2,0,0,0,0.0,0
00-0015759,D.Stone,WR,2000,NYJ,12,0,1,0,0,0,0,5,0.0,0
00-0015811,T.Streets,WR,2000,SF,13,19,41,287,0,0,0,7,0.0,0
00-0015915,P.Surtain,CB,2000,MIA,15,0,0,0,0,5,21,37,1.0,55
00-0015970,J.Swift,WR,2000,SF,3,1,3,8,0,0,0,0,0.0,0
00-0016082,B.Taylor,CB,2000,PHI,16,0,0,0,0,3,20,39,0.0,64
00-0016179,D.Terrell,CB,2000,WAS,8,0,0,0,0,0,0,10,0.0,0
00-0016214,Y.Thigpen,WR,2000,TEN,11,15,26,289,2,0,0,1,0.0,0
00-0016232,C.Thomas,WR,2000,STL,7,0,1,0,0,0,0,8,0.0,0
00-0016263,F.Thomas,CB,2000,NO,9,0,0,0,0,0,3,21,0.0,0
00-0016440,J.Thrash,WR,2000,WAS,16,50,74,653,2,0,0,3,0.0,0
00-0016479,P.Tillman,S,2000,ARI,16,0,0,0,0,1,9,83,1.5,30
00-0016550,A.Toomer,WR,2000,NYG,16,78,124,1094,7,0,0,1,0.0,0
00-0016591,J.Trapp,CB,2000,BAL,12,0,0,0,0,0,2,25,2.0,0
00-0016654,J.Tucker,WR,2000,DAL,15,13,27,126,0,0,0,3,0.0,0
00-0016811,I.Uwaezuoke,WR,2000,CAR,9,4,8,46,0,0,0,0,0.0,0
00-0016821,A.Van Dyke,WR,2000,PHI,4,1,6,8,0,0,0,3,0.0,0
00-0016924,T.Vincent,S,2000,PHI,16,0,0,0,0,5,22,57,1.0,34
00-0017026,D.Walker,CB,2000,TEN,15,0,0,0,0,2,16,43,0.0,4
00-0017110,C.Walsh,WR,2000,MIN,15,18,22,191,0,0,0,14,0.0,0
00-0017160,D.Ward,WR,2000,NYJ,16,54,119,801,3,0,0,4,0.0,0
00-0017162,H.Ward,WR,2000,PIT,16,48,83,672,4,0,0,5,0.0,0
00-0017193,E.Warfield,CB,2000,KC,9,0,0,0,0,0,0,19,0.0,0
00-0017470,M.Westbrook,WR,2000,WAS,2,9,13,103,0,0,0,0,0.0,0
00-0017611,A.Whitted,WR,2000,JAX,11,13,26,137,3,0,0,3,0.0,0
00-0017697,T.Wilkins,WR,2000,IND,14,43,67,569,3,0,0,0,0.0,0
00-0017847,K.Williams,WR,2000,TB,13,2,3,35,0,0,0,0,0.0,0
00-0017860,K.Williams,WR,2000,SF,16,0,0,0,0,0,0,0,0.0,0
00-0017930,S.Williams,S,2000,NYG,16,0,0,0,0,3,12,61,0.0,52
00-0017961,W.Williams,CB,2000,SEA,15,0,0,0,0,4,11,49,1.0,74
00-0018056,R.Wilson,WR,2000,NO,10,11,19,154,0,0,0,9,0.0,0
00-0018093,A.Winfield,CB,2000,BUF,10,0,0,0,0,1,6,33,0.0,8
00-0018228,D.Woodson,S,2000,DAL,11,0,0,0,0,2,4,61,0.0,12
00-0018382,C.Yeast,WR,2000,CIN,15,24,51,301,0,0,0,1,0.0,0
00-0018414,F.Young,CB,2000,TB,4,0,0,0,0,0,0,5,0.0,0
00-0018575,D.Hawthorne,CB,2000,DAL,5,0,0,0,0,0,1,5,0.0,0
00-0018625,D.Blevins,WR,2000,STL,3,0,0,0,0,0,0,1,0.0,0
00-0018958,L.Coles,WR,2000,NYJ,13,22,42,370,1,0,0,5,0.0,0
00-0019021,B.Yamini,WR,2000,TEN,1,0,1,0,0,0,0,0,0.0,0
00-0019027,B.Brown,WR,2000,CLE,4,2,7,14,0,0,0,2,0.0,0
00-0019038,C.Coleman,WR,2000,TEN,8,0,0,0,0,0,0,8,0.0,0
00-0019097,D.Harper,CB,2000,CAR,6,0,0,0,0,0,0,4,0.0,0
00-0019109,S.Montgomery,WR,2000,DEN,3,1,1,10,0,0,0,1,0.0,0
00-0019113,L.Boyd,WR,2000,CIN,1,0,0,0,0,0,0,0,0.0,0
00-0019206,S.Davis,WR,2000,NE,8,2,11,12,0,0,0,5,0.0,0
00-0019231,L.Foster,WR,2000,DET,9,17,26,175,1,0,0,8,0.0,0
00-0019255,C.Jackson,WR,2000,NE,4,5,12,44,0,0,0,0,0.0,0
00-0019338,D.Hodge,WR,2000,DAL,4,4,10,60,0,0,0,2,0.0,0
00-0019350,K.Cavil,WR,2000,BUF,9,4,8,66,0,0,0,6,0.0,0
00-0019455,P.Warrick,WR,2000,CIN,16,51,126,592,4,0,0,5,0.0,0
00-0019458,K.Kennedy,S,2000,DEN,7,0,0,0,0,1,1,8,0.0,0
00-0019461,J.Dawson,WR,2000,CLE,2,9,14,97,1,0,0,1,0.0,0
00-0019469,D.Barrett,CB,2000,ARI,10,0,0,0,0,0,1,11,0.0,0
00-0019481,W.Hayes,WR,2000,NYJ,7,6,19,126,0,0,0,0,0.0,0
00-0019487,F.Murphy,WR,2000,TB,1,0,0,0,0,0,0,0,0.0,0
00-0019491,J.Williams,WR,2000,SEA,8,8,16,99,0,0,0,2,0.0,0
00-0019505,C.Lee,WR,2000,GB,10,10,21,134,0,0,0,2,0.0,0
00-0019539,D.Hall,WR,2000,KC,5,0,0,0,0,0,0,0,0.0,0
00-0019543,D.Farmer,WR,2000,CIN,9,19,33,268,0,0,0,0,0.0,0
00-0019547,A.Black,WR,2000,BUF,2,0,0,0,0,0,0,0,0.0,0
00-0019552,T.Walters,WR,2000,MIN,11,1,1,5,0,0,0,0,0.0,0
00-0019602,R.Anderson,CB,2000,CAR,10,0,0,0,0,0,1,19,0.0,0
00-0019603,A.Plummer,CB,2000,SF,16,0,0,0,0,0,8,58,0.0,0
00-0019604,R.Soward,WR,2000,JAX,11,14,34,154,1,0,0,1,0.0,0
00-0019606,T.Pinkston,WR,2000,PHI,15,10,34,181,0,0,0,0,0.0,0
00-0019620,M.Edwards,CB,2000,DAL,7,0,0,0,0,0,2,10,0.0,0
00-0019642,P.Burress,WR,2000,PIT,11,22,65,273,0,0,0,0,0.0,0
00-0019645,D.O'Neal,CB,2000,DEN,16,0,0,0,0,0,3,8,0.0,0
00-0019650,D.Northcutt,WR,2000,CLE,15,39,81,422,0,0,0,3,0.0,0
00-0019656,T.Tillman,S,2000,BUF,9,0,0,0,0,0,1,18,0.0,0
00-0019660,D.White,WR,2000,CHI,10,10,21,87,1,0,0,2,0.0,0
00-0019661,C.Cole,WR,2000,DEN,7,0,0,0,0,0,0,4,0.0,0
00-0019662,R.Dixon,WR,2000,NYG,12,6,24,92,1,0,0,4,0.0,0
00-0019663,D.Jackson,WR,2000,SEA,16,53,93,713,6,0,0,6,0.0,0
00-0019670,T.Gaylor,WR,2000,SD,9,12,28,174,1,0,0,1,0.0,0
00-0019699,M.Brown,S,2000,CHI,16,0,0,0,0,1,1,71,0.0,35
00-0019701,R.Beckett,S,2000,SD,13,0,0,0,0,1,2,28,0.0,7
00-0019703,J.Porter,WR,2000,OAK,7,1,2,6,0,0,0,4,0.0,0
00-0019708,R.Dugans,WR,2000,CIN,8,14,38,125,1,0,0,0,0.0,0
00-0019721,T.Taylor,WR,2000,BAL,9,28,55,276,3,0,0,1,0.0,0
00-0019724,M.Roman,S,2000,CIN,6,0,0,0,0,0,2,15,0.0,0
00-0019726,S.Morris,WR,2000,KC,14,42,99,566,0,0,0,0,0.0,0
00-0000017,D.Abraham,CB,2001,TB,15,0,0,0,0,6,16,26,0.0,98
00-0000145,D. Alexander,WR,2001,KC,13,27,68,470,3,0,0,1,0.0,0
00-0000204,E. Allen,CB,2001,OAK,16,0,0,0,0,1,9,46,0.0,19
00-0000261,A.Ambrose,CB,2001,ATL,15,0,0,0,0,5,10,44,0.0,43
00-0000387,R.Anthony,WR,2001,TB,10,13,34,162,0,0,0,0,0.0,0
00-0000421,J.Armour,S,2001,CIN,14,0,0,0,0,0,3,32,0.0,0
00-0000559,J. Azumah,CB,2001,CHI,14,0,0,0,0,1,5,43,2.0,14
00-0000585,C.Bailey,CB,2001,WAS,16,0,0,0,0,3,18,46,0.0,17
00-0000869,D. Bates,WR,2001,CHI,5,9,14,160,1,0,0,0,0.0,0
00-0000872,M.Bates,WR,2001,WAS,16,0,0,0,0,0,0,15,0.0,0
00-0000939,A.Beasley,CB,2001,JAC,12,0,0,0,0,3,10,34,0.0,0
00-0001266,B.Bishop,S,2001,TEN,4,0,0,0,0,0,1,15,0.0,0
00-0001317,W.Blackwell,WR,2001,PIT,1,1,1,8,0,0,0,0,0.0,0
00-0001388,D.Bly,CB,2001,STL,16,0,0,0,0,6,10,24,0.0,150
00-0001477,M. Booker,WR,2001,CHI,16,100,157,1071,8,0,0,1,0.0,0
00-0001532,D.Boston,WR,2001,ARI,16,98,175,1598,8,0,0,1,0.0,0
00-0001582,F.Bownes,WR,2001,SEA,11,0,0,0,0,0,0,12,0.0,0
00-0001627,C.Bradford,WR,2001,GB,16,31,58,526,2,0,0,6,0.0,0
00-0001931,E.Brown,S,2001,DEN,16,0,0,0,0,2,9,56,3.0,0
00-0001981,L.Brown,S,2001,BUF,9,0,1,0,0,0,1,8,0.0,0
00-0002005,N.Brown,WR,2001,PHI,8,7,17,95,0,0,0,2,0.0,0
00-0002058,T. Brown,WR,2001,OAK,16,91,140,1165,9,0,0,1,0.0,0
00-0002068,T.Brown,WR,2001,NE,16,101,142,1199,5,0,0,3,0.0,0
00-0002099,I.Bruce,WR,2001,STL,16,64,103,1106,6,0,0,1,0.0,0
00-0002328,J.Burris,CB,2001,IND,15,0,0,0,0,3,11,43,0.0,69
00-0002424,L.Butler,S,2001,GB,9,0,0,0,0,0,2,24,1.0,0
00-0002469,I.Byrd,WR,2001,CAR,15,37,71,492,1,0,0,1,0.0,0
00-0002666,K.Carpenter,S,2001,BUF,12,0,0,0,0,0,2,21,0.0,0
00-0002721,C.Carter,WR,2001,MIN,16,73,130,871,6,0,0,4,0.0,0
00-0002722,D.Carter,CB,2001,MIN,8,0,0,0,0,0,5,20,0.0,0
00-0002748,M.Carter,S,2001,DET,8,0,0,0,0,1,2,20,0.0,0
00-0002919,C.Chavous,S,2001,ARI,14,0,0,0,0,1,8,54,0.0,0
00-0002942,D.Chiaverini,WR,2001,DAL,13,10,32,107,2,0,0,0,0.0,0
00-0002962,W.Chrebet,WR,2001,NYJ,15,56,92,750,1,0,0,0,0.0,0
00-0003220,F.Coleman,WR,2001,NE,4,2,4,50,0,0,0,1,0.0,0
00-0003378,A.Connell,WR,2001,NO,11,12,28,191,2,0,0,1,0.0,0
00-0003396,C.Conway,WR,2001,SD,16,71,126,1125,6,0,0,3,0.0,0
00-0003661,R. Crockett,CB,2001,KC,14,0,0,0,0,1,9,35,0.0,8
00-0003700,G.Crowell,WR,2001,DET,5,22,38,289,2,0,0,2,0.0,0
00-0004055,T. Davis,WR,2001,NYG,12,3,8,34,0,0,0,6,0.0,0
00-0004073,B.Dawkins,S,2001,PHI,15,0,0,0,0,2,17,57,1.5,15
00-0004077,S.Dawkins,WR,2001,KC,14,20,49,234,0,0,0,0,0.0,0
00-0004463,D.Douglas,WR,2001,PHI,11,5,8,77,2,0,0,13,0.0,0
00-0004519,T.Drakeford,CB,2001,SF,1,0,0,0,0,0,0,1,0.0,0
00-0004541,D.Driver,WR,2001,GB,11,13,19,167,1,0,0,2,0.0,0
00-0004634,D. Dunn,WR,2001,OAK,9,1,1,8,0,0,0,8,0.0,0
00-0004673,T.Dwight,WR,2001,SD,10,25,50,406,0,0,0,3,0.0,0
00-0004694,K.Dyson,WR,2001,TEN,16,54,112,825,7,0,0,1,0.0,0
00-0004780,T.Edwards,WR,2001,PIT,16,19,35,283,0,0,0,6,0.0,0
00-0004888,B.Emanuel,WR,2001,DET,8,21,45,246,0,0,0,1,0.0,0
00-0004915,B.Engram,WR,2001,SEA,16,29,51,400,0,0,0,0,0.0,0
00-0005231,B.Finneran,WR,2001,ATL,13,23,41,491,3,0,1,7,0.0,0
00-0005562,A.Freeman,WR,2001,GB,16,52,108,818,6,0,0,1,0.0,0
00-0005627,C.Fuller,CB,2001,CLE,16,0,0,0,0,3,21,63,0.0,82
00-0005668,O.Gadsden,WR,2001,MIA,14,55,92,674,3,0,0,1,0.0,0
00-0005720,J.Galloway,WR,2001,DAL,16,52,112,699,3,0,0,0,0.0,0
00-0005785,S. Garnes,S,2001,NYG,16,0,0,0,0,1,8,46,0.0,5
00-0005903,J.German,WR,2001,CLE,4,7,9,65,0,0,0,0,0.0,0
00-0005932,D.Gibson,WR,2001,JAC,16,2,3,13,0,0,0,1,0.0,0
00-0006043,T.Glenn,WR,2001,NE,3,14,24,204,1,0,0,0,0.0,0
00-0006210,J.Graham,WR,2001,SD,14,52,110,811,5,0,0,4,0.0,0
00-0006316,D.Green,CB,2001,WAS,14,0,0,0,0,1,7,29,0.0,0
00-0006331,J.Green,WR,2001,TB,12,36,59,402,1,0,0,2,0.0,0
00-0006395,D.Greer,CB,2001,WAS,1,0,0,0,0,0,0,0,0.0,0
00-0006627,A.Hakim,WR,2001,STL,16,39,53,374,3,0,0,2,0.0,0
00-0006777,K.Hankton,WR,2001,CAR,7,0,0,0,0,0,0,6,0.0,0
00-0006915,A.Harris,CB,2001,PHI,14,0,0,0,0,2,12,20,0.0,22
00-0006927,C.Harris,S,2001,BAL,16,0,0,0,0,2,8,63,0.0,1
00-0006960,J. Harris,S,2001,OAK,16,0,0,0,0,0,1,35,0.5,0
00-0007007,W. Harris,CB,2001,CHI,15,0,0,0,0,1,10,43,0.0,45
00-0007024,M.Harrison,WR,2001,IND,16,109,164,1524,15,0,0,1,0.0,0
00-0007030,R.Harrison,S,2001,SD,14,0,0,0,0,2,13,75,3.5,51
00-0007103,M.Hatchette,WR,2001,NYJ,7,2,15,44,0,0,0,0,0.0,0
00-0007144,D.Hayes,WR,2001,CAR,16,52,105,597,2,0,0,1,0.0,0
00-0007450,R.Hill,S,2001,BUF,15,0,0,0,0,0,3,25,0.0,0
00-0007468,I. Hilliard,WR,2001,NYG,14,52,88,659,6,0,0,3,0.0,0
00-0007681,T.Holt,WR,2001,STL,16,81,133,1363,7,0,0,5,0.0,0
00-0007744,J.Horn,WR,2001,NO,16,83,156,1265,9,0,0,6,0.0,0
